epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1744041895936,2025-04-07T19.04.55.936,134.628,0.167,-1.370,-0.592
1744041895957,2025-04-07T19.04.55.957,134.649,0.142,-1.056,-0.507
1744041895977,2025-04-07T19.04.55.977,134.669,0.136,-0.802,-0.405
1744041895998,2025-04-07T19.04.55.998,134.690,0.136,-0.617,-0.295
1744041896018,2025-04-07T19.04.56.018,134.710,0.136,-0.353,-0.205
1744041896037,2025-04-07T19.04.56.037,134.729,0.128,-0.159,-0.164
1744041896058,2025-04-07T19.04.56.058,134.750,0.133,-0.044,-0.179
1744041896078,2025-04-07T19.04.56.078,134.770,0.155,-0.099,-0.213
1744041896099,2025-04-07T19.04.56.099,134.791,0.124,-0.282,-0.253
1744041896119,2025-04-07T19.04.56.119,134.811,0.062,-0.560,-0.291
1744041896140,2025-04-07T19.04.56.140,134.832,0.096,-0.850,-0.306
1744041896159,2025-04-07T19.04.56.159,134.851,0.142,-1.291,-0.313
1744041896179,2025-04-07T19.04.56.179,134.871,0.174,-1.836,-0.343
1744041896200,2025-04-07T19.04.56.200,134.892,0.211,-2.006,-0.404
1744041896220,2025-04-07T19.04.56.220,134.912,0.208,-1.858,-0.464
1744041896241,2025-04-07T19.04.56.241,134.933,0.197,-1.568,-0.489
1744041896261,2025-04-07T19.04.56.261,134.953,0.162,-1.224,-0.469
1744041896280,2025-04-07T19.04.56.280,134.972,0.145,-0.983,-0.419
1744041896301,2025-04-07T19.04.56.301,134.993,0.163,-0.769,-0.349
1744041896321,2025-04-07T19.04.56.321,135.013,0.145,-0.495,-0.277
1744041896342,2025-04-07T19.04.56.342,135.034,0.115,-0.217,-0.235
1744041896362,2025-04-07T19.04.56.362,135.054,0.145,-0.039,-0.235
1744041896381,2025-04-07T19.04.56.381,135.073,0.185,-0.021,-0.237
1744041896402,2025-04-07T19.04.56.402,135.094,0.148,-0.128,-0.241
1744041896422,2025-04-07T19.04.56.422,135.114,0.123,-0.333,-0.239
1744041896443,2025-04-07T19.04.56.443,135.135,0.062,-0.666,-0.250
1744041896463,2025-04-07T19.04.56.463,135.155,0.012,-1.271,-0.282
1744041896484,2025-04-07T19.04.56.484,135.176,0.119,-1.777,-0.315
1744041896503,2025-04-07T19.04.56.503,135.195,0.156,-1.949,-0.381
1744041896523,2025-04-07T19.04.56.523,135.215,0.117,-1.901,-0.446
1744041896544,2025-04-07T19.04.56.544,135.236,0.127,-1.734,-0.476
1744041896565,2025-04-07T19.04.56.565,135.257,0.140,-1.321,-0.464
1744041896585,2025-04-07T19.04.56.585,135.277,0.133,-1.065,-0.438
1744041896606,2025-04-07T19.04.56.606,135.298,0.143,-0.878,-0.399
1744041896625,2025-04-07T19.04.56.625,135.317,0.140,-0.688,-0.338
1744041896645,2025-04-07T19.04.56.645,135.337,0.108,-0.457,-0.269
1744041896666,2025-04-07T19.04.56.666,135.358,0.099,-0.186,-0.224
1744041896686,2025-04-07T19.04.56.686,135.378,0.144,-0.025,-0.235
1744041896707,2025-04-07T19.04.56.707,135.399,0.203,-0.067,-0.243
1744041896726,2025-04-07T19.04.56.726,135.418,0.176,-0.251,-0.245
1744041896746,2025-04-07T19.04.56.746,135.438,0.141,-0.424,-0.246
1744041896767,2025-04-07T19.04.56.767,135.459,0.092,-0.690,-0.240
1744041896787,2025-04-07T19.04.56.787,135.479,0.090,-1.179,-0.257
1744041896808,2025-04-07T19.04.56.808,135.500,0.142,-1.646,-0.305
1744041896828,2025-04-07T19.04.56.828,135.520,0.198,-1.946,-0.377
1744041896847,2025-04-07T19.04.56.847,135.539,0.199,-1.940,-0.457
1744041896868,2025-04-07T19.04.56.868,135.560,0.200,-1.748,-0.508
1744041896888,2025-04-07T19.04.56.888,135.580,0.180,-1.346,-0.512
1744041896909,2025-04-07T19.04.56.909,135.601,0.159,-1.125,-0.470
1744041896929,2025-04-07T19.04.56.929,135.621,0.152,-0.910,-0.402
1744041896950,2025-04-07T19.04.56.950,135.642,0.129,-0.628,-0.320
1744041896969,2025-04-07T19.04.56.969,135.661,0.105,-0.285,-0.234
1744041896989,2025-04-07T19.04.56.989,135.681,0.113,0.002,-0.200
1744041897010,2025-04-07T19.04.57.010,135.702,0.207,0.079,-0.215
1744041897030,2025-04-07T19.04.57.030,135.722,0.177,-0.004,-0.235
1744041897051,2025-04-07T19.04.57.051,135.743,0.083,-0.158,-0.225
1744041897070,2025-04-07T19.04.57.070,135.762,0.051,-0.381,-0.212
1744041897090,2025-04-07T19.04.57.090,135.782,0.067,-0.853,-0.229
1744041897111,2025-04-07T19.04.57.111,135.803,0.093,-1.526,-0.273
1744041897131,2025-04-07T19.04.57.131,135.823,0.130,-2.124,-0.335
1744041897152,2025-04-07T19.04.57.152,135.844,0.176,-2.222,-0.399
1744041897172,2025-04-07T19.04.57.172,135.864,0.177,-2.051,-0.441
1744041897191,2025-04-07T19.04.57.191,135.883,0.174,-1.640,-0.455
1744041897212,2025-04-07T19.04.57.212,135.904,0.117,-1.215,-0.443
1744041897232,2025-04-07T19.04.57.232,135.924,0.082,-0.992,-0.410
1744041897253,2025-04-07T19.04.57.253,135.945,0.115,-0.791,-0.344
1744041897273,2025-04-07T19.04.57.273,135.965,0.136,-0.525,-0.269
1744041897294,2025-04-07T19.04.57.294,135.986,0.120,-0.214,-0.195
1744041897313,2025-04-07T19.04.57.313,136.005,0.125,0.067,-0.176
1744041897334,2025-04-07T19.04.57.334,136.026,0.197,0.102,-0.195
1744041897354,2025-04-07T19.04.57.354,136.046,0.246,-0.036,-0.215
1744041897375,2025-04-07T19.04.57.375,136.067,0.144,-0.230,-0.225
1744041897395,2025-04-07T19.04.57.395,136.087,-0.012,-0.477,-0.250
1744041897416,2025-04-07T19.04.57.416,136.108,0.029,-0.840,-0.293
1744041897435,2025-04-07T19.04.57.435,136.127,0.057,-1.251,-0.339
1744041897455,2025-04-07T19.04.57.455,136.147,0.048,-1.856,-0.361
1744041897476,2025-04-07T19.04.57.476,136.168,0.212,-2.360,-0.314
1744041897496,2025-04-07T19.04.57.496,136.188,0.217,-2.251,-0.283
1744041897517,2025-04-07T19.04.57.517,136.209,0.175,-1.851,-0.291
1744041897536,2025-04-07T19.04.57.536,136.228,0.120,-1.340,-0.335
1744041897556,2025-04-07T19.04.57.556,136.248,0.074,-1.072,-0.364
1744041897577,2025-04-07T19.04.57.577,136.269,0.071,-0.753,-0.357
1744041897597,2025-04-07T19.04.57.597,136.289,0.104,-0.438,-0.320
1744041897618,2025-04-07T19.04.57.618,136.310,0.105,-0.157,-0.279
1744041897638,2025-04-07T19.04.57.638,136.330,0.107,0.113,-0.243
1744041897657,2025-04-07T19.04.57.657,136.349,0.141,0.152,-0.208
1744041897678,2025-04-07T19.04.57.678,136.370,0.149,-0.078,-0.178
1744041897698,2025-04-07T19.04.57.698,136.390,0.114,-0.390,-0.163
1744041897719,2025-04-07T19.04.57.719,136.411,0.096,-0.881,-0.165
1744041897739,2025-04-07T19.04.57.739,136.431,0.087,-1.408,-0.185
1744041897760,2025-04-07T19.04.57.760,136.452,0.133,-1.889,-0.199
1744041897779,2025-04-07T19.04.57.779,136.471,0.193,-2.024,-0.240
1744041897799,2025-04-07T19.04.57.799,136.491,0.206,-1.945,-0.280
1744041897820,2025-04-07T19.04.57.820,136.512,0.178,-1.668,-0.311
1744041897840,2025-04-07T19.04.57.840,136.532,0.146,-1.291,-0.318
1744041897861,2025-04-07T19.04.57.861,136.553,0.117,-1.047,-0.302
1744041897880,2025-04-07T19.04.57.880,136.572,0.117,-0.771,-0.263
1744041897900,2025-04-07T19.04.57.900,136.592,0.165,-0.535,-0.219
1744041897921,2025-04-07T19.04.57.921,136.613,0.126,-0.291,-0.219
1744041897941,2025-04-07T19.04.57.941,136.633,0.124,-0.086,-0.240
1744041897962,2025-04-07T19.04.57.962,136.654,0.191,-0.004,-0.250
1744041897982,2025-04-07T19.04.57.982,136.674,0.201,-0.148,-0.257
1744041898002,2025-04-07T19.04.58.002,136.694,0.155,-0.402,-0.243
1744041898022,2025-04-07T19.04.58.022,136.714,0.093,-0.719,-0.193
1744041898043,2025-04-07T19.04.58.043,136.735,0.130,-1.191,-0.159
1744041898063,2025-04-07T19.04.58.063,136.755,0.207,-1.608,-0.142
1744041898084,2025-04-07T19.04.58.084,136.776,0.200,-1.884,-0.155
1744041898104,2025-04-07T19.04.58.104,136.796,0.231,-1.952,-0.204
1744041898123,2025-04-07T19.04.58.123,136.815,0.206,-1.757,-0.289
1744041898144,2025-04-07T19.04.58.144,136.836,0.171,-1.399,-0.335
1744041898164,2025-04-07T19.04.58.164,136.856,0.137,-1.148,-0.332
1744041898185,2025-04-07T19.04.58.185,136.877,0.101,-0.789,-0.314
1744041898205,2025-04-07T19.04.58.205,136.897,0.110,-0.351,-0.287
1744041898226,2025-04-07T19.04.58.226,136.918,0.138,-0.093,-0.260
1744041898245,2025-04-07T19.04.58.245,136.937,0.170,-0.024,-0.233
1744041898265,2025-04-07T19.04.58.265,136.957,0.183,-0.045,-0.193
1744041898286,2025-04-07T19.04.58.286,136.978,0.181,-0.207,-0.145
1744041898306,2025-04-07T19.04.58.306,136.998,0.176,-0.634,-0.120
1744041898327,2025-04-07T19.04.58.327,137.019,0.201,-1.041,-0.138
1744041898346,2025-04-07T19.04.58.346,137.038,0.227,-1.186,-0.210
1744041898366,2025-04-07T19.04.58.366,137.058,0.195,-1.290,-0.352
1744041898387,2025-04-07T19.04.58.387,137.079,0.196,-1.385,-0.523
1744041898407,2025-04-07T19.04.58.407,137.099,0.238,-1.539,-0.583
1744041898428,2025-04-07T19.04.58.428,137.120,0.219,-1.706,-0.523
1744041898448,2025-04-07T19.04.58.448,137.140,0.143,-1.607,-0.416
1744041898467,2025-04-07T19.04.58.467,137.159,0.062,-1.324,-0.349
1744041898488,2025-04-07T19.04.58.488,137.180,0.018,-1.110,-0.348
1744041898508,2025-04-07T19.04.58.508,137.200,-0.039,-1.068,-0.372
1744041898529,2025-04-07T19.04.58.529,137.221,-0.067,-1.041,-0.360
1744041898549,2025-04-07T19.04.58.549,137.241,-0.099,-0.852,-0.303
1744041898570,2025-04-07T19.04.58.570,137.262,-0.079,-0.594,-0.247
1744041898589,2025-04-07T19.04.58.589,137.281,-0.017,-0.460,-0.189
1744041898609,2025-04-07T19.04.58.609,137.301,0.016,-0.427,-0.172
1744041898630,2025-04-07T19.04.58.630,137.322,0.037,-0.396,-0.187
1744041898650,2025-04-07T19.04.58.650,137.342,0.092,-0.421,-0.208
1744041898671,2025-04-07T19.04.58.671,137.363,0.162,-0.422,-0.244
1744041898690,2025-04-07T19.04.58.690,137.382,0.210,-0.469,-0.280
1744041898711,2025-04-07T19.04.58.711,137.403,0.248,-0.578,-0.292
1744041898731,2025-04-07T19.04.58.731,137.423,0.297,-0.691,-0.323
1744041898752,2025-04-07T19.04.58.752,137.444,0.383,-0.883,-0.370
1744041898772,2025-04-07T19.04.58.772,137.464,0.409,-1.020,-0.441
1744041898793,2025-04-07T19.04.58.793,137.485,0.382,-1.101,-0.517
1744041898812,2025-04-07T19.04.58.812,137.504,0.340,-1.198,-0.621
1744041898832,2025-04-07T19.04.58.832,137.524,0.345,-1.292,-0.679
1744041898853,2025-04-07T19.04.58.853,137.545,0.302,-1.387,-0.631
1744041898873,2025-04-07T19.04.58.873,137.565,0.204,-1.414,-0.536
1744041898894,2025-04-07T19.04.58.894,137.586,0.150,-1.349,-0.461
1744041898914,2025-04-07T19.04.58.914,137.606,0.077,-1.329,-0.428
1744041898933,2025-04-07T19.04.58.933,137.625,0.002,-1.226,-0.406
1744041898954,2025-04-07T19.04.58.954,137.646,-0.054,-1.207,-0.348
1744041898974,2025-04-07T19.04.58.974,137.666,-0.146,-1.066,-0.299
1744041898995,2025-04-07T19.04.58.995,137.687,-0.145,-0.916,-0.277
1744041899015,2025-04-07T19.04.59.015,137.707,-0.128,-0.813,-0.261
1744041899036,2025-04-07T19.04.59.036,137.728,-0.118,-0.689,-0.255
1744041899055,2025-04-07T19.04.59.055,137.747,-0.077,-0.609,-0.257
1744041899075,2025-04-07T19.04.59.075,137.767,-0.029,-0.605,-0.274
1744041899096,2025-04-07T19.04.59.096,137.788,0.010,-0.521,-0.279
1744041899116,2025-04-07T19.04.59.116,137.808,0.053,-0.498,-0.271
1744041899137,2025-04-07T19.04.59.137,137.829,0.101,-0.502,-0.270
1744041899156,2025-04-07T19.04.59.156,137.848,0.167,-0.500,-0.276
1744041899176,2025-04-07T19.04.59.176,137.868,0.215,-0.530,-0.280
1744041899197,2025-04-07T19.04.59.197,137.889,0.267,-0.535,-0.282
1744041899217,2025-04-07T19.04.59.217,137.909,0.347,-0.635,-0.303
1744041899238,2025-04-07T19.04.59.238,137.930,0.395,-0.834,-0.351
1744041899258,2025-04-07T19.04.59.258,137.950,0.439,-1.032,-0.409
1744041899277,2025-04-07T19.04.59.277,137.969,0.424,-1.210,-0.474
1744041899298,2025-04-07T19.04.59.298,137.990,0.332,-1.237,-0.602
1744041899318,2025-04-07T19.04.59.318,138.010,0.327,-1.320,-0.694
1744041899339,2025-04-07T19.04.59.339,138.031,0.291,-1.370,-0.687
1744041899359,2025-04-07T19.04.59.359,138.051,0.181,-1.302,-0.614
1744041899380,2025-04-07T19.04.59.380,138.072,0.121,-1.208,-0.522
1744041899399,2025-04-07T19.04.59.399,138.091,0.081,-1.200,-0.432
1744041899419,2025-04-07T19.04.59.419,138.111,0.011,-1.188,-0.365
1744041899440,2025-04-07T19.04.59.440,138.132,-0.087,-1.136,-0.362
1744041899461,2025-04-07T19.04.59.461,138.153,-0.100,-1.083,-0.384
1744041899481,2025-04-07T19.04.59.481,138.173,-0.112,-0.994,-0.360
1744041899500,2025-04-07T19.04.59.500,138.192,-0.141,-0.911,-0.319
1744041899521,2025-04-07T19.04.59.521,138.213,-0.149,-0.815,-0.290
1744041899541,2025-04-07T19.04.59.541,138.233,-0.112,-0.647,-0.266
1744041899562,2025-04-07T19.04.59.562,138.254,-0.055,-0.568,-0.250
1744041899582,2025-04-07T19.04.59.582,138.274,-0.019,-0.507,-0.236
1744041899603,2025-04-07T19.04.59.603,138.295,0.010,-0.472,-0.227
1744041899622,2025-04-07T19.04.59.622,138.314,0.059,-0.442,-0.228
1744041899642,2025-04-07T19.04.59.642,138.334,0.135,-0.495,-0.230
1744041899663,2025-04-07T19.04.59.663,138.355,0.215,-0.568,-0.234
1744041899683,2025-04-07T19.04.59.683,138.375,0.228,-0.659,-0.235
1744041899704,2025-04-07T19.04.59.704,138.396,0.274,-0.801,-0.244
1744041899724,2025-04-07T19.04.59.724,138.416,0.328,-0.922,-0.281
1744041899743,2025-04-07T19.04.59.743,138.435,0.319,-0.989,-0.357
1744041899764,2025-04-07T19.04.59.764,138.456,0.294,-1.111,-0.467
1744041899784,2025-04-07T19.04.59.784,138.476,0.287,-1.166,-0.595
1744041899805,2025-04-07T19.04.59.805,138.497,0.297,-1.200,-0.661
1744041899825,2025-04-07T19.04.59.825,138.517,0.254,-1.263,-0.644
1744041899844,2025-04-07T19.04.59.844,138.536,0.195,-1.273,-0.603
1744041899865,2025-04-07T19.04.59.865,138.557,0.160,-1.232,-0.557
1744041899885,2025-04-07T19.04.59.885,138.577,0.122,-1.224,-0.526
1744041899906,2025-04-07T19.04.59.906,138.598,0.033,-1.146,-0.544
1744041899926,2025-04-07T19.04.59.926,138.618,-0.027,-1.109,-0.560
1744041899947,2025-04-07T19.04.59.947,138.639,-0.076,-1.152,-0.533
1744041899966,2025-04-07T19.04.59.966,138.658,-0.155,-1.080,-0.475
1744041899986,2025-04-07T19.04.59.986,138.678,-0.205,-0.888,-0.392
1744041900007,2025-04-07T19.05.00.007,138.699,-0.191,-0.718,-0.308
1744041900027,2025-04-07T19.05.00.027,138.719,-0.154,-0.692,-0.241
1744041900048,2025-04-07T19.05.00.048,138.740,-0.137,-0.670,-0.217
1744041900068,2025-04-07T19.05.00.068,138.760,-0.067,-0.620,-0.203
1744041900087,2025-04-07T19.05.00.087,138.779,-0.019,-0.578,-0.187
1744041900108,2025-04-07T19.05.00.108,138.800,0.032,-0.559,-0.175
1744041900128,2025-04-07T19.05.00.128,138.820,0.069,-0.568,-0.187
1744041900149,2025-04-07T19.05.00.149,138.841,0.153,-0.603,-0.216
1744041900169,2025-04-07T19.05.00.169,138.861,0.220,-0.646,-0.237
1744041900189,2025-04-07T19.05.00.189,138.881,0.271,-0.721,-0.265
1744041900209,2025-04-07T19.05.00.209,138.901,0.338,-0.852,-0.314
1744041900230,2025-04-07T19.05.00.230,138.922,0.340,-0.930,-0.380
1744041900250,2025-04-07T19.05.00.250,138.942,0.349,-1.026,-0.458
1744041900271,2025-04-07T19.05.00.271,138.963,0.332,-1.072,-0.559
1744041900291,2025-04-07T19.05.00.291,138.983,0.329,-1.156,-0.636
1744041900310,2025-04-07T19.05.00.310,139.002,0.283,-1.256,-0.660
1744041900331,2025-04-07T19.05.00.331,139.023,0.251,-1.317,-0.622
1744041900351,2025-04-07T19.05.00.351,139.043,0.185,-1.242,-0.579
1744041900372,2025-04-07T19.05.00.372,139.064,0.133,-1.184,-0.564
1744041900392,2025-04-07T19.05.00.392,139.084,0.088,-1.118,-0.557
1744041900413,2025-04-07T19.05.00.413,139.105,0.011,-1.094,-0.551
1744041900432,2025-04-07T19.05.00.432,139.124,-0.057,-1.091,-0.513
1744041900452,2025-04-07T19.05.00.452,139.144,-0.086,-1.095,-0.447
1744041900473,2025-04-07T19.05.00.473,139.165,-0.139,-0.962,-0.376
1744041900493,2025-04-07T19.05.00.493,139.185,-0.157,-0.833,-0.308
1744041900514,2025-04-07T19.05.00.514,139.206,-0.133,-0.740,-0.248
1744041900533,2025-04-07T19.05.00.533,139.225,-0.099,-0.672,-0.193
1744041900553,2025-04-07T19.05.00.553,139.245,-0.062,-0.552,-0.171
1744041900574,2025-04-07T19.05.00.574,139.266,0.001,-0.490,-0.164
1744041900594,2025-04-07T19.05.00.594,139.286,0.049,-0.459,-0.160
1744041900615,2025-04-07T19.05.00.615,139.307,0.101,-0.454,-0.168
1744041900635,2025-04-07T19.05.00.635,139.327,0.154,-0.509,-0.181
1744041900654,2025-04-07T19.05.00.654,139.346,0.242,-0.576,-0.188
1744041900675,2025-04-07T19.05.00.675,139.367,0.264,-0.620,-0.209
1744041900695,2025-04-07T19.05.00.695,139.387,0.263,-0.776,-0.276
1744041900716,2025-04-07T19.05.00.716,139.408,0.306,-0.947,-0.392
1744041900736,2025-04-07T19.05.00.736,139.428,0.319,-1.089,-0.514
1744041900757,2025-04-07T19.05.00.757,139.449,0.284,-1.162,-0.647
1744041900776,2025-04-07T19.05.00.776,139.468,0.312,-1.296,-0.731
1744041900796,2025-04-07T19.05.00.796,139.488,0.284,-1.391,-0.744
1744041900817,2025-04-07T19.05.00.817,139.509,0.245,-1.438,-0.679
1744041900837,2025-04-07T19.05.00.837,139.529,0.167,-1.277,-0.620
1744041900858,2025-04-07T19.05.00.858,139.550,0.112,-1.193,-0.596
1744041900878,2025-04-07T19.05.00.878,139.570,0.046,-1.122,-0.584
1744041900898,2025-04-07T19.05.00.898,139.590,-0.002,-1.144,-0.522
1744041900918,2025-04-07T19.05.00.918,139.610,-0.058,-1.098,-0.441
1744041900939,2025-04-07T19.05.00.939,139.631,-0.120,-0.912,-0.362
1744041900959,2025-04-07T19.05.00.959,139.651,-0.131,-0.828,-0.278
1744041900980,2025-04-07T19.05.00.980,139.672,-0.118,-0.754,-0.205
1744041900999,2025-04-07T19.05.00.999,139.691,-0.108,-0.623,-0.150
1744041901019,2025-04-07T19.05.01.019,139.711,-0.081,-0.570,-0.139
1744041901040,2025-04-07T19.05.01.040,139.732,-0.024,-0.607,-0.166
1744041901060,2025-04-07T19.05.01.060,139.752,0.017,-0.609,-0.213
1744041901081,2025-04-07T19.05.01.081,139.773,0.057,-0.588,-0.235
1744041901101,2025-04-07T19.05.01.101,139.793,0.108,-0.598,-0.231
1744041901120,2025-04-07T19.05.01.120,139.812,0.174,-0.703,-0.232
1744041901141,2025-04-07T19.05.01.141,139.833,0.245,-0.842,-0.249
1744041901161,2025-04-07T19.05.01.161,139.853,0.296,-0.879,-0.292
1744041901182,2025-04-07T19.05.01.182,139.874,0.322,-0.878,-0.378
1744041901202,2025-04-07T19.05.01.202,139.894,0.354,-0.913,-0.472
1744041901223,2025-04-07T19.05.01.223,139.915,0.367,-0.944,-0.540
1744041901242,2025-04-07T19.05.01.242,139.934,0.314,-0.967,-0.580
1744041901262,2025-04-07T19.05.01.262,139.954,0.292,-1.073,-0.589
1744041901283,2025-04-07T19.05.01.283,139.975,0.243,-1.123,-0.586
1744041901303,2025-04-07T19.05.01.303,139.995,0.210,-1.181,-0.566
1744041901324,2025-04-07T19.05.01.324,140.016,0.160,-1.203,-0.528
1744041901343,2025-04-07T19.05.01.343,140.035,0.091,-1.180,-0.490
1744041901363,2025-04-07T19.05.01.363,140.055,0.040,-1.193,-0.457
1744041901384,2025-04-07T19.05.01.384,140.076,-0.010,-1.135,-0.434
1744041901404,2025-04-07T19.05.01.404,140.096,-0.063,-1.054,-0.418
1744041901425,2025-04-07T19.05.01.425,140.117,-0.075,-1.017,-0.391
1744041901445,2025-04-07T19.05.01.445,140.137,-0.092,-0.915,-0.336
1744041901464,2025-04-07T19.05.01.464,140.156,-0.091,-0.753,-0.280
1744041901485,2025-04-07T19.05.01.485,140.177,-0.057,-0.699,-0.243
1744041901505,2025-04-07T19.05.01.505,140.197,-0.016,-0.656,-0.202
1744041901526,2025-04-07T19.05.01.526,140.218,-0.002,-0.552,-0.177
1744041901546,2025-04-07T19.05.01.546,140.238,0.031,-0.516,-0.177
1744041901567,2025-04-07T19.05.01.567,140.259,0.074,-0.520,-0.192
1744041901586,2025-04-07T19.05.01.586,140.278,0.133,-0.578,-0.209
1744041901607,2025-04-07T19.05.01.607,140.299,0.207,-0.695,-0.204
1744041901627,2025-04-07T19.05.01.627,140.319,0.255,-0.788,-0.209
1744041901648,2025-04-07T19.05.01.648,140.340,0.298,-0.840,-0.259
1744041901668,2025-04-07T19.05.01.668,140.360,0.349,-0.959,-0.347
1744041901687,2025-04-07T19.05.01.687,140.379,0.370,-1.113,-0.454
1744041901708,2025-04-07T19.05.01.708,140.400,0.331,-1.120,-0.583
1744041901728,2025-04-07T19.05.01.728,140.420,0.311,-1.177,-0.658
1744041901749,2025-04-07T19.05.01.749,140.441,0.261,-1.198,-0.667
1744041901769,2025-04-07T19.05.01.769,140.461,0.195,-1.192,-0.643
1744041901790,2025-04-07T19.05.01.790,140.482,0.142,-1.203,-0.618
1744041901809,2025-04-07T19.05.01.809,140.501,0.081,-1.197,-0.569
1744041901829,2025-04-07T19.05.01.829,140.521,-0.003,-1.177,-0.492
1744041901850,2025-04-07T19.05.01.850,140.542,-0.073,-1.136,-0.430
1744041901870,2025-04-07T19.05.01.870,140.562,-0.099,-1.046,-0.390
1744041901891,2025-04-07T19.05.01.891,140.583,-0.119,-0.948,-0.322
1744041901911,2025-04-07T19.05.01.911,140.603,-0.144,-0.790,-0.248
1744041901930,2025-04-07T19.05.01.930,140.622,-0.123,-0.704,-0.205
1744041901951,2025-04-07T19.05.01.951,140.643,-0.062,-0.660,-0.177
1744041901971,2025-04-07T19.05.01.971,140.663,-0.016,-0.595,-0.166
1744041901992,2025-04-07T19.05.01.992,140.684,0.042,-0.533,-0.178
1744041902012,2025-04-07T19.05.02.012,140.704,0.084,-0.523,-0.199
1744041902031,2025-04-07T19.05.02.031,140.723,0.135,-0.593,-0.222
1744041902052,2025-04-07T19.05.02.052,140.744,0.194,-0.695,-0.234
1744041902072,2025-04-07T19.05.02.072,140.764,0.229,-0.749,-0.241
1744041902093,2025-04-07T19.05.02.093,140.785,0.274,-0.820,-0.259
1744041902113,2025-04-07T19.05.02.113,140.805,0.309,-0.859,-0.314
1744041902134,2025-04-07T19.05.02.134,140.826,0.310,-0.897,-0.395
1744041902153,2025-04-07T19.05.02.153,140.845,0.317,-1.030,-0.466
1744041902173,2025-04-07T19.05.02.173,140.865,0.291,-1.161,-0.553
1744041902194,2025-04-07T19.05.02.194,140.886,0.258,-1.277,-0.619
1744041902214,2025-04-07T19.05.02.214,140.906,0.222,-1.364,-0.647
1744041902235,2025-04-07T19.05.02.235,140.927,0.178,-1.386,-0.630
1744041902255,2025-04-07T19.05.02.255,140.947,0.073,-1.310,-0.600
1744041902274,2025-04-07T19.05.02.274,140.966,-0.021,-1.182,-0.562
1744041902295,2025-04-07T19.05.02.295,140.987,-0.036,-1.123,-0.479
1744041902315,2025-04-07T19.05.02.315,141.007,-0.058,-0.959,-0.374
1744041902336,2025-04-07T19.05.02.336,141.028,-0.086,-0.819,-0.277
1744041902357,2025-04-07T19.05.02.357,141.049,-0.065,-0.652,-0.196
1744041902376,2025-04-07T19.05.02.376,141.068,-0.026,-0.504,-0.153
1744041902396,2025-04-07T19.05.02.396,141.088,0.033,-0.461,-0.137
1744041902417,2025-04-07T19.05.02.417,141.109,0.078,-0.492,-0.145
1744041902437,2025-04-07T19.05.02.437,141.129,0.114,-0.520,-0.182
1744041902458,2025-04-07T19.05.02.458,141.150,0.165,-0.587,-0.226
1744041902478,2025-04-07T19.05.02.478,141.170,0.225,-0.656,-0.270
1744041902497,2025-04-07T19.05.02.497,141.189,0.258,-0.705,-0.314
1744041902518,2025-04-07T19.05.02.518,141.210,0.286,-0.765,-0.354
1744041902538,2025-04-07T19.05.02.538,141.230,0.325,-0.879,-0.388
1744041902559,2025-04-07T19.05.02.559,141.251,0.342,-0.990,-0.427
1744041902579,2025-04-07T19.05.02.579,141.271,0.323,-1.031,-0.497
1744041902600,2025-04-07T19.05.02.600,141.292,0.293,-1.084,-0.583
1744041902619,2025-04-07T19.05.02.619,141.311,0.306,-1.180,-0.643
1744041902639,2025-04-07T19.05.02.639,141.331,0.284,-1.241,-0.631
1744041902660,2025-04-07T19.05.02.660,141.352,0.215,-1.282,-0.551
1744041902680,2025-04-07T19.05.02.680,141.372,0.145,-1.232,-0.497
1744041902701,2025-04-07T19.05.02.701,141.393,0.091,-1.155,-0.496
1744041902720,2025-04-07T19.05.02.720,141.412,0.041,-1.152,-0.473
1744041902740,2025-04-07T19.05.02.740,141.432,-0.056,-1.142,-0.436
1744041902761,2025-04-07T19.05.02.761,141.453,-0.094,-1.044,-0.435
1744041902781,2025-04-07T19.05.02.781,141.473,-0.081,-0.947,-0.425
1744041902802,2025-04-07T19.05.02.802,141.494,-0.084,-0.919,-0.373
1744041902822,2025-04-07T19.05.02.822,141.514,-0.085,-0.773,-0.323
1744041902841,2025-04-07T19.05.02.841,141.533,-0.055,-0.663,-0.269
1744041902862,2025-04-07T19.05.02.862,141.554,-0.003,-0.574,-0.219
1744041902882,2025-04-07T19.05.02.882,141.574,0.066,-0.502,-0.173
1744041902903,2025-04-07T19.05.02.903,141.595,0.123,-0.461,-0.160
1744041902923,2025-04-07T19.05.02.923,141.615,0.175,-0.463,-0.169
1744041902944,2025-04-07T19.05.02.944,141.636,0.240,-0.517,-0.185
1744041902963,2025-04-07T19.05.02.963,141.655,0.307,-0.564,-0.208
1744041902983,2025-04-07T19.05.02.983,141.675,0.348,-0.648,-0.240
1744041903004,2025-04-07T19.05.03.004,141.696,0.390,-0.778,-0.327
1744041903024,2025-04-07T19.05.03.024,141.716,0.427,-0.936,-0.450
1744041903045,2025-04-07T19.05.03.045,141.737,0.388,-0.968,-0.593
1744041903065,2025-04-07T19.05.03.065,141.757,0.367,-1.072,-0.686
1744041903085,2025-04-07T19.05.03.085,141.777,0.372,-1.261,-0.689
1744041903105,2025-04-07T19.05.03.105,141.797,0.285,-1.263,-0.655
1744041903126,2025-04-07T19.05.03.126,141.818,0.166,-1.183,-0.646
